NCBI_CBS6556	Uniprot_DMKU3_1042	Gene_name_DMKU3_1042	standard_A	standard_B	standard_C	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	osmotic_stress_A	osmotic_stress_B	osmotic_stress_C
KMXK_0A05270	W0T4J0	KLMA_10336	7.96862582	7.702919304	7.616906941	7.577778749	7.5453016	7.514587392	7.856113326	7.673442152	8.08973838	7.620768666	7.514936743	7.634074297
KMXK_0A04020	W0T3S7	KLMA_10433	6.867351676	7.349381215	6.923071443	7.174251691	7.065487488	6.839801091	7.363891939	7.251605123	7.275678458	6.863516764	6.710252082	6.962812431
KMXK_0E00950	W0TBD0	KLMA_50086	7.041517392	6.718390823	6.530853606	6.400108859	6.157435064	NA	6.238351132	6.512515089	6.364320612	6.471195679	6.71997171	6.678833312
KMXK_0E01440	W0TBJ5	KLMA_10229 KLMA_50136	7.483043821	7.191192439	7.358045824	7.244951907	6.999458693	6.938301207	7.134517865	7.142099837	7.24705448	7.24444343	7.306883817	7.25373165
KMXK_0F04170	W0TCT8	KLMA_60151	6.85922911	7.257169222	6.672118887	6.879140447	6.978407521	6.790856212	7.25728711	7.264178263	6.98060644	6.54562213	6.435114649	6.870549613
KMXK_0C01400	W0TBH1	KLMA_30139	6.77849162	6.763067229	7.077410623	6.894131555	6.367651426	6.667087801	7.005037949	6.81546469	7.081190947	6.840889756	6.651877152	6.781803963
KMXK_0A07130	W0T3Z0	KLMA_10141	7.086366704	7.307057966	7.326777434	7.330065424	7.423613639	7.253369415	7.365284764	7.331118885	7.298036704	7.134834633	7.177595626	7.140528589
KMXK_0B04210	W0T647	KLMA_20407	7.14130585	7.217904894	6.622523339	7.327506218	7.19050694	7.04885141	7.269865263	7.338895045	6.951965844	6.865536481	6.511931238	6.833938538
KMXK_0A03420	W0T5M4	KLMA_10499	7.797415069	7.619881335	7.680906937	7.585832912	7.313787662	7.383442126	7.605826368	7.546559385	7.869542828	7.634315195	7.66716767	7.645445914
KMXK_0F04090	W0TDN0	KLMA_60159	6.533414271	7.040510487	6.794962532	7.16106155	7.285893732	7.234559426	7.121672328	7.268338454	6.884749347	7.056290246	6.946822274	7.160214515
KMXK_0B03470	W0T5V9	KLMA_20332	6.795087856	6.971895312	7.028383178	8.448450138	7.17541747	7.1702264	6.797754092	6.66818925	6.779605138	7.687635623	7.293841368	7.262517154
KMXK_0E00750	W0TD28	KLMA_50067	6.799835737	6.752841092	6.761208925	7.198768256	6.90663477	6.906211072	6.958523695	6.959781492	7.170058759	7.012714752	6.870651601	6.892549963
KMXK_0F01120	W0TDL8	KLMA_60451	7.148637239	7.111131732	7.176595298	7.089424718	7.342311856	7.228494187	7.044680593	7.111149224	6.992177796	7.089404287	7.058757159	7.069278097
KMXK_0H01370	W0TEC0	KLMA_70139	NA	6.721937299	7.394114395	7.349016956	7.504477708	7.200923863	6.933324338	6.644791448	6.685337042	7.20421185	7.021635027	7.166610929
KMXK_0C00180	W0T947	KLMA_30016	6.961157183	7.090149817	7.124779587	7.082559177	7.123296405	6.929315252	7.337158478	7.279220785	7.544469751	7.125100551	6.485123351	7.037336374
KMXK_0D04640	W0TCE1	KLMA_40442	6.786720783	6.629519826	6.73393873	6.596101384	6.385714265	6.434786234	6.696334216	6.661829704	6.756381263	6.644873831	6.562421606	6.204745474
KMXK_0H00330	W0TE22	KLMA_70034	7.490576231	7.437012582	7.50175904	7.886467364	7.39149317	7.426977342	7.606189589	7.488207635	7.553923764	7.457489297	7.065103895	7.297115395
KMXK_0A01700	W0T3Y8	KLMA_10670	7.482979797	7.418636366	7.535235574	7.389788189	7.490377011	7.446491518	7.360403526	7.385545103	7.387413836	7.460865725	7.465678608	7.43095383
KMXK_0D02320	W0T9C9	KLMA_40208	6.292408615	6.431372579	6.003683512	6.529353976	6.210087341	6.580781092	6.578080542	6.695496015	6.635764088	6.456558067	6.554831262	6.462736928
KMXK_0C04880	W0TAG0	KLMA_30491	7.144332978	7.213504005	7.272575336	7.463794107	7.389335982	7.372033055	7.354928294	7.261959913	7.315696732	7.307181218	7.004483697	7.296160866
KMXK_0G03810	W0THZ2	KLMA_80377	6.694167795	6.76147442	6.886544196	6.627533173	6.874430225	6.502449365	6.611394357	6.790017616	6.515337197	6.875496432	6.949876456	6.882081479
KMXK_0H03380	W0TEW5	KLMA_70339	7.047919237	6.840003653	6.798840944	6.798110916	6.470893636	6.524569122	6.730523663	6.824334805	6.753111701	6.732510292	6.897813091	6.882186134
KMXK_0G01070	W0TGD1	KLMA_80099	7.17161439	7.172460054	7.308408686	7.16926016	7.063279621	7.267094788	7.161713969	7.065440933	6.881339316	7.33354055	7.277885911	7.237985073
KMXK_0E00200	W0TAJ4	KLMA_50013	7.012211979	6.900156035	6.725672504	6.843576566	6.351022928	6.41242292	6.841926883	6.746360657	6.742209882	6.742322619	6.842035813	6.803991594
KMXK_0H03820	W0TGN7	KLMA_70385	6.664514759	6.708097826	6.685812298	6.469535508	6.799302214	6.562273692	6.566828682	6.758521799	NA	6.497816524	6.515554659	6.397083426
KMXK_0B02620	W0T9D3	KLMA_20246	7.027750341	6.938446293	7.059921249	6.728711808	7.067380015	6.910860178	6.624377631	6.845198446	6.672240644	6.966359756	6.862356911	6.789205239
KMXK_0D04380	W0TEB4	KLMA_40415	7.070634198	6.906672303	6.934939554	6.999557213	7.221629072	7.133814147	6.913112568	6.998649641	6.81539792	7.040033324	7.077662979	7.006232114
KMXK_0A01590	W0T5I8	KLMA_10681	7.015319869	6.866580795	6.849251408	6.639880693	6.635382678	6.787156225	6.908063863	6.954339256	6.91709391	6.991182637	6.816448317	6.658370297
KMXK_0C07120	W0TD18	KLMA_30704	5.786622111	6.344420252	7.039006879	7.182888695	7.379247155	7.302488125	7.103579774	6.440917113	6.546767783	7.049556148	6.875061823	6.96672734
KMXK_0D05450	W0TBY6	KLMA_40519	7.330374683	7.244276214	7.452451725	7.212314761	6.965693852	7.079610081	7.310770185	7.224198334	7.373334023	7.254302514	7.403062089	7.153829407
KMXK_0H01210	W0TF40	KLMA_70122	7.161215213	7.288216898	6.889711331	6.902103757	6.989811919	6.935077498	7.157139414	7.145535379	7.312258492	6.938976269	6.761192202	7.0371066
KMXK_0A02330	W0T593	KLMA_10606	7.038898145	6.837725007	6.956757802	7.179554151	7.050268875	7.130453752	7.218342745	7.049107938	6.975441266	7.055358511	7.099601681	7.022614453
KMXK_0F02550	W0TEV0	KLMA_60317	7.166843805	7.180080134	6.98172385	7.36774281	7.093234688	7.327288996	7.334316364	7.266308088	7.299121859	6.98837621	7.196342194	7.018375862
KMXK_0G01480	W0TGG7	KLMA_80139	7.646572411	7.38671223	7.556946481	7.551493673	7.636233027	7.739706064	7.53733328	7.507397303	7.465297732	7.314016685	7.496215697	7.400348589
KMXK_0D00530	W0TAJ8	KLMA_40039	7.284920444	7.443359938	7.427463633	7.540726262	7.231700349	7.241784722	7.213033083	7.361059971	7.24414025	7.596967284	7.593048319	7.45297585
KMXK_0G02300			7.087330544	7.060369353	6.791160834	7.353105391	7.62882488	7.519507533	6.942282258	7.333454368	6.241449457	7.323151584	7.166878648	7.294612472
KMXK_0G00570	W0TH28	KLMA_80047	7.766128689	7.910904437	7.629462566	7.693931492	7.648699453	7.617475269	7.538353388	7.764423947	7.387338052	7.499573735	7.508586169	7.563758486
KMXK_0G01950	W0TGK6	KLMA_80184	6.515468885	6.686938377	6.33051593	6.296759499	6.249248388	6.154311765	6.245002219	6.466126346	6.457709651	NA	6.764922374	6.394164669
KMXK_0E02670	W0TD12	KLMA_50264	8.295087184	8.111767411	7.937510314	7.762055357	7.956295107	7.838915796	7.930127106	8.044559966	8.161241851	8.110326452	8.0826658	8.101122151
KMXK_0E02930	W0TBD1	KLMA_50288	7.111888201	7.204732705	6.640313757	6.309569712	6.719461476	6.809636129	7.133234732	7.120188501	6.959971873	6.559738105	6.732619715	6.793184243
KMXK_0D00590	W0T9I4	KLMA_40046	7.150895806	7.025256586	6.915853631	7.192832489	6.898688598	7.263867003	7.335424754	6.902349752	7.070261325	6.525944979	6.93685257	6.645216391
KMXK_0E00280	W0TCY9	KLMA_50022	6.097821981	5.911086528	6.889667324	6.704159883	6.651808245	6.70176481	6.287887195	5.805331024	5.892343481	6.635851592	6.392562409	6.48347788
KMXK_0C01460	W0T7Q3	KLMA_30145	6.225357563	6.842849573	6.650422122	6.812955048	7.082156594	7.037532014	6.337230424	6.595550854	6.321870227	6.943065701	6.423140972	6.785646667
KMXK_0B05450	W0T7F9	KLMA_20530	6.854209047	6.937823522	7.073182246	7.213445813	7.092024072	7.23443251	7.402805898	7.200239428	7.006045148	7.236756826	7.270179972	7.169902678
KMXK_0G03130	W0TKC1	KLMA_80303	6.495112967	6.333268347	6.613830696	5.995535343	6.41566383	6.648320784	6.346157791	6.161197513	6.226048496	5.912058774	6.200504659	5.458133161
KMXK_0E06000	W0TDV2	KLMA_50604	NA	7.724310186	7.946742161	8.098605791	8.634220032	8.672562308	7.92743247	8.155917977	7.424519352	8.085836997	8.038193901	8.049399871
KMXK_0G01640	W0TI26	KLMA_80155	7.55502281	7.095912689	7.255235165	7.4461556	7.477770122	7.505450719	7.609530377	7.193239045	7.296912944	6.57467159	7.079798976	7.17233672
KMXK_0F04890	W0TE99	KLMA_60087	7.257832473	7.191497447	7.07695564	6.952904073	6.945161165	7.026304527	7.052058435	6.987781953	7.245811306	7.132139619	7.193848811	7.112179895
KMXK_0D03670	W0T9S4	KLMA_40343	6.939949487	6.74766196	6.918678635	6.838164343	7.027612434	7.188785086	7.027843617	6.802054244	6.896629003	6.770983822	6.757904654	6.585143587
KMXK_0H01530	W0TG11	KLMA_70155	7.809693502	7.664245991	7.672007504	7.550498436	7.893671907	7.569644234	7.307195546	7.732158949	7.321815714	7.922298856	7.778601661	7.835355086
KMXK_0F00940	W0TEH6	KLMA_60469	7.243837073	7.21756417	7.410248213	7.151125654	7.40352027	7.334861299	7.119017503	7.263741274	7.046413043	7.393966013	7.370031574	7.404040656
KMXK_0B06700	W0T6R7	KLMA_20657	6.952434633	6.795017344	7.039672082	NA	7.603291655	7.225053847	7.126905039	7.004059763	NA	7.38465944	7.050383503	7.305814294
KMXK_0C01020	W0T7L1	KLMA_30095	7.039937865	6.967587705	7.276571159	7.460601916	7.134302962	7.000205346	6.85777776	7.002232733	6.707900045	6.891162869	6.79327087	6.947958429
KMXK_0B05010	W0T822	KLMA_20488	7.116326067	7.038516344	7.156004537	6.739939108	7.085450473	6.634159094	6.758687897	7.079399563	6.914255206	7.239857982	7.092488845	7.094194868
KMXK_0B01110	W0T6W1	KLMA_20098	7.320461832	7.455237498	7.433353654	6.878032383	7.293738583	7.009752493	7.154823197	7.368021129	7.176296749	7.266100045	7.189345503	7.542070791
KMXK_0A05670	W0T4G0	KLMA_10296	7.704589798	6.968653486	7.119553581	7.293296961	7.767972007	7.711063064	6.90957347	6.976399245	6.637523798	6.681481801	7.053155287	7.462808634
KMXK_0D04540	W0TCD3	KLMA_40432	6.425001879	6.520751017	6.727129243	6.621459092	6.068689409	6.384417257	6.365559849	6.58981785	6.532611194	6.770399196	6.836862359	6.709141715
KMXK_0E03870	W0TDY7	KLMA_50382	7.499480609	7.509053424	7.412434194	7.245045975	7.148909062	7.32612716	7.429217174	7.3833093	7.76589502	7.497358556	7.401287978	7.326267799
KMXK_0F02140			6.978754118	7.092706616	7.027556447	6.958728484	6.98026767	6.817458656	7.070604217	7.275562089	7.115675549	6.955595217	6.375194416	6.888804349
KMXK_0A05580	W0T2W9	KLMA_10305	6.896001054	6.914485929	7.009707029	7.225028274	7.251193395	7.217332665	7.227429571	7.112659612	7.049830342	6.971315265	5.95964934	6.853448277
KMXK_0D05600	W0TA93	KLMA_40533	NA	6.632219652	6.960382627	6.4546472	6.787660588	6.848149834	6.43603845	6.392610372	6.352890609	6.374105326	6.607219491	6.696350743
KMXK_0A02470	W0T7Z3	KLMA_10592	7.395915559	6.558050497	7.289932292	6.766124813	6.347381077	6.443071063	6.718223447	6.437882032	7.162219903	7.330907703	6.536188876	6.848007696
KMXK_0B08130	W0T873	KLMA_20800	7.290989439	7.316679282	6.848646987	6.846757324	6.924914797	6.900221367	7.0327344	7.29343235	7.176132689	7.226644995	7.209001001	7.214109655
KMXK_0F00710	W0TI30	KLMA_60493	7.497243803	7.371952467	7.30609675	7.07526334	7.447209165	7.216870994	7.292634229	7.313254523	7.242476225	7.455308109	7.507941896	7.48629664
KMXK_0H01910			8.666773208	8.440339121	8.525543949	8.309966032	8.198996788	8.216295954	8.376235794	8.306931095	8.723614671	8.356888502	8.425332914	8.328035322
KMXK_0B05660	W0TA79	KLMA_20551	7.473864809	7.282140641	7.181811745	6.958980188	6.986178877	6.930094213	7.378654682	7.140755248	7.39956387	6.726341211	7.196029155	7.25736203
KMXK_0A02550	W0T5W6	KLMA_10584	6.830793049	6.772409036	7.164527034	6.734820794	6.528969129	6.819468898	6.751571523	6.854885621	6.782794652	7.151535762	7.072716508	6.881913152
KMXK_0D00970	W0T9L0	KLMA_40081	7.044204981	7.087033554	7.084339018	7.015080198	7.380765532	7.230658246	6.874918089	7.151523627	6.739503518	7.294979344	7.153275505	7.237904827
KMXK_0F03600	W0TEL0	KLMA_60212	6.263066898	6.373616894	6.468193648	6.172168863	6.154496028	6.384710488	6.260155647	6.252706932	6.461215762	6.483762383	6.470758898	6.388562289
KMXK_0F03110	W0TDW3	KLMA_60264	7.154388319	7.283813029	7.14910531	7.412226625	7.497348799	7.306077783	7.272754478	7.331876881	6.815024369	7.369971698	7.392915332	7.465821719
KMXK_0B08260	W0TAZ2	KLMA_20811	6.766794857	6.547942251	6.701825744	6.683675079	7.440385855	7.296429534	6.577445087	6.713217255	6.503517799	6.604674014	6.955465849	7.228926254
KMXK_0B02700	W0T513	KLMA_20254	6.834602355	6.829722034	7.07250486	6.902452972	6.897102902	7.007449873	6.944315407	6.492295312	6.849986493	7.11881195	7.176135133	7.038642505
KMXK_0A03910	W0T5G7	KLMA_10444	6.621294606	6.74149058	6.510180952	6.8827906	6.898347696	6.845087539	6.81942057	6.819627807	7.236062977	6.619694367	5.712945156	6.613415713
KMXK_0A04040	W0T4S1	KLMA_10431	6.992825206	6.924117034	7.02306281	7.062638425	6.91893293	6.896520178	6.872467675	6.854931958	6.644592512	6.865766684	6.978630836	6.924697697
KMXK_0A05310	W0T4I6	KLMA_10331	7.580994165	7.343913197	7.442246416	7.922170835	7.229681428	7.316797416	7.600395205	7.301279338	7.872921832	7.474820998	6.631233805	7.172680691
KMXK_0C00520	W0TB91	KLMA_30049	6.732350521	6.614494969	6.636459244	6.509850718	7.042135062	6.625741584	6.289277855	6.879865701	6.20338814	6.965903963	6.94197805	6.971152811
KMXK_0B01940	W0T965	KLMA_20181	6.839973226	6.675403902	6.648109044	6.807861426	6.852726869	NA	6.472447915	6.765529903	6.17283417	6.877786829	6.790584818	7.014658777
KMXK_0F01710	W0TDG7	KLMA_60401	7.088721398	7.426288262	7.552759466	7.537308227	7.595147304	7.63657591	7.345415913	7.403906806	7.139469448	7.531373964	7.498903066	7.553800397
KMXK_0B04050	W0T9T8	KLMA_20391	6.995550418	6.963116613	6.92003278	7.125276567	7.226984178	7.105853307	6.833679948	7.063209532	6.452161649	6.920073269	7.049819356	7.081962954
KMXK_0A06410	W0T6Y5	KLMA_10217	6.760991982	6.61865309	6.702180136	6.394523532	6.784649998	6.4122346	6.539458847	6.784932622	6.434355982	6.80480891	6.87739572	6.780144925
KMXK_0C00130	W0T942	KLMA_30011	6.853608719	7.313470075	7.339912527	7.442470026	6.812624148	6.882528942	7.24493522	7.139103291	7.565465983	7.588484556	7.614282238	7.614609208
KMXK_0F05250	W0TE64	KLMA_60052	7.534672675	7.386924501	7.42696962	7.347680196	7.382440131	7.482279872	7.319398821	7.28190527	7.313375422	7.379290936	7.495126304	7.367668108
KMXK_0D06100	W0TB05	KLMA_40581	7.594858031	7.867391983	7.552086064	7.381550925	7.681255	7.330161342	7.526581222	7.830969013	7.495128743	7.626278271	7.63299579	7.649684233
KMXK_0E05830	W0TEK4	KLMA_50587	8.512151219	8.350350367	8.299095972	8.086102936	7.779205045	7.79074158	8.430392817	8.186611567	8.395840077	8.032832002	6.572111086	8.098748957
KMXK_0B01610	W0T712	KLMA_20148	6.798658878	6.828278453	6.78434168	6.944289432	6.836455544	6.834158235	6.719788878	6.818801556	6.525492909	6.780833516	6.926214814	6.869224137
KMXK_0C00460			6.671347539	6.690999221	6.940811113	6.912396103	6.89010402	6.80236562	6.750765463	6.659073232	6.436405543	6.906725735	7.050821911	6.768464037
KMXK_0E03960	W0TG08	KLMA_50390	7.052355152	6.964647296	6.95843572	NA	6.97750545	6.747877195	7.053043934	6.954381812	6.932126694	6.735221278	6.858840039	6.851899977
KMXK_0A06220	W0T702	KLMA_10237	7.000197487	6.9691871	7.151846921	7.47232978	6.997560875	7.036906115	6.92296337	6.581514488	7.007005305	7.116218753	6.693713785	6.920225328
KMXK_0C01420	W0T9G6	KLMA_30141	6.879804571	6.798622397	6.84147775	6.228553748	6.760364064	NA	6.495382126	6.715018227	5.968723256	6.819630731	6.935556335	6.940148159
KMXK_0B00960	W0T4K6	KLMA_20084	7.242053954	7.16424455	7.328755837	7.42504198	7.361631894	7.413484788	7.343283303	7.215837607	7.1423129	7.310006858	7.378644285	7.215757931
KMXK_0B06160			7.381996064	7.688780483	7.234310352	7.323699679	7.451651239	7.382813424	7.617072248	7.669642906	7.411165795	7.178189926	7.327570604	7.35167646
KMXK_0C03590	W0T8A2	KLMA_30365	6.487331628	6.967489626	7.04759821	7.42368752	7.619624951	7.426388096	7.126999746	7.505821973	6.864683805	7.412576841	6.882694745	7.507768216
KMXK_0B01030	W0T8Y0	KLMA_20091	7.129783153	7.163675798	7.250666944	7.333943314	7.360376229	6.945602942	6.943954419	7.149430858	7.269057362	7.533246295	7.56397465	7.313795313
KMXK_0C06250	W0TAV1	KLMA_30626	6.611619122	6.661397986	6.722246019	6.910491208	6.804348717	6.896094137	6.824368984	6.762456494	6.494706568	6.754019695	6.796235559	6.810381866
KMXK_0A03930	W0T7I9	KLMA_10442	7.220446469	7.096420551	7.120389627	7.16273054	7.291490497	7.283588553	7.159699747	7.010565569	6.768397627	7.192131768	7.051469482	7.089585352
KMXK_0A02670	W0T7W9	KLMA_10572	6.496175746	6.78253915	6.709091139	6.818405076	7.002509973	6.741400775	6.949957065	6.645914125	6.991756237	6.553640252	6.696265625	6.497308671
KMXK_0B00380	W0T8R7	KLMA_20026	6.64226288	7.010469524	6.915139134	7.113699816	7.303295807	7.145678786	7.126640794	7.183362642	6.744993787	NA	6.703335744	6.825927322
KMXK_0B03600	W0T6Z3	KLMA_20345	NA	7.221395297	7.10609283	7.028083028	7.380603627	7.402578246	7.243498309	7.361152715	7.369194458	7.183374992	7.343950205	7.279406447
KMXK_0C00570			6.564065068	6.677921529	6.931691135	6.580429168	6.500016182	6.18167918	6.464763264	6.822561597	6.282556904	6.759295973	7.013733872	6.79794064
KMXK_0G00770	W0TFH3	KLMA_80066	7.019348703	7.351788796	7.476116467	7.266300727	7.334572877	7.350293331	7.409389365	7.414955912	7.457285847	7.190137644	6.997143675	7.217808256
KMXK_0F00280	W0TER7	KLMA_60539	7.063728922	6.830621808	6.95287801	NA	6.858300942	6.888741814	NA	6.865258918	6.784624028	7.174679747	7.197542958	6.945706672
KMXK_0C00920	W0T9B3	KLMA_30086	6.752091226	6.821741472	6.995009301	6.795735812	6.526762541	6.444028653	6.917231087	6.924022357	6.739706835	6.65915309	6.873362	6.783953339
KMXK_0F03620	W0TDS4	KLMA_60209	6.81935637	6.712861051	6.852329286	6.558238609	6.608870519	6.698693615	6.660407819	6.667081338	6.828848547	6.741957799	6.784899913	6.6649877
KMXK_0A00450	W0T8L0	KLMA_10797	NA	6.627728807	6.855455251	NA	6.742735471	6.957438283	NA	6.571769122	6.428699962	6.786651426	6.761887332	6.815026143
KMXK_0A02160	W0T4B1	KLMA_10623	7.193440009	7.013198901	7.239959502	6.934694825	7.116806366	7.251552893	7.014335733	7.084089113	7.125632155	7.319093914	7.43120606	7.209388878
KMXK_0B04820	W0TA08	KLMA_20471	6.546175139	6.590020417	6.655144237	6.514681133	NA	6.712750776	6.646531619	6.758706434	NA	6.769929604	6.826751872	6.702302965
KMXK_0D02340	W0TDN7	KLMA_40210	6.621478096	6.582644889	6.694423773	6.672455195	6.653129591	6.945611399	6.671550171	6.730901449	6.821104482	6.492780129	6.675618687	6.475096802
KMXK_0E02180	W0TCX4	KLMA_50214	7.042378918	6.909945203	7.025615453	6.711889437	6.549386975	6.890224455	6.931282049	6.618256053	7.206906227	6.868815083	6.68817261	6.653201101
KMXK_0B06720	W0T670	KLMA_20659	6.54313301	7.034057587	6.934809564	6.98243303	7.223068145	7.033765036	7.364288728	7.417427826	6.959169131	7.134713159	7.098973357	7.148073819
KMXK_0B03960	W0T624	KLMA_20382	6.587126501	6.455463152	6.281717723	6.208696708	5.685160428	6.063806003	6.477219892	6.558724601	6.061556395	5.991720974	6.322026925	6.205016619
KMXK_0E05440	W0TEF8	KLMA_50547	7.052555816	6.812933752	7.329826712	6.769028809	6.965093879	6.892358004	6.674828419	6.852052396	5.834193848	7.015108808	7.326511004	6.954894808
KMXK_0D04950	W0TCG5	KLMA_40472	6.917208916	6.928121959	7.016535685	7.083733538	7.373015302	7.01557638	6.966283078	7.210644953	6.763938692	7.223317266	7.191194874	7.211959932
KMXK_0G02720	W0TG05	KLMA_80261	6.886230138	6.814682881	7.117318391	6.805265478	7.101367813	6.936152315	6.803612958	7.025697398	6.65542794	7.162837333	7.226897914	7.074541226
KMXK_0A02900	W0T5T0	KLMA_10549	6.505525154	6.708678253	6.572655271	6.53964331	6.568754549	6.735805492	6.63492413	6.969147007	6.711366119	6.613478819	6.861682051	6.719181014
KMXK_0C04360	W0TCA0	KLMA_30439	6.666181335	6.502611707	6.893725378	6.803244653	6.927500351	6.988557281	6.998384081	6.6589316	6.9263372	7.078880621	6.817631543	6.953866989
KMXK_0F04860	W0TF09	KLMA_60090	NA	5.985693699	6.607455093	6.798343481	NA	7.256071991	6.926343679	NA	6.871766222	6.454690889	6.521271713	6.10557932
KMXK_0A08150	W0T4A3	KLMA_10034	7.2822242	7.44697008	6.933736513	7.179880772	7.277645894	6.97775727	7.407783633	7.435976911	7.295591266	6.985417445	6.997423721	7.168957841
KMXK_0E01340	W0TBH2	KLMA_50126	7.569909068	7.786247526	7.403282102	7.480055362	7.840045103	7.693061079	7.877680787	7.953836006	7.779670067	7.665443276	7.639605388	7.762903281
KMXK_0G01100	W0TH80	KLMA_80102	7.215257532	7.482253498	7.5947324	7.62813708	7.620321169	7.704632373	7.623560438	7.62942215	7.551480471	7.667868466	7.541524678	7.652013222
KMXK_0E00560	W0TF11	KLMA_50050	7.305424354	7.195026915	7.343166551	7.039724545	7.122254649	6.922217039	7.126968116	7.069265683	7.327566075	7.300791133	7.133422368	7.042625825
KMXK_0E01920	W0TDG9	KLMA_50187	6.657462631	6.629601744	NA	6.998673407	7.000404808	6.970486043	6.510723116	6.787882317	NA	NA	6.401780903	6.797651794
KMXK_0F04880	W0TGZ8	KLMA_60088	6.65865744	6.799482712	6.176759926	6.620218857	6.864143855	6.609531439	6.87190671	6.878065438	6.856416136	NA	5.987182075	6.542994074
KMXK_0F04250	W0TH50	KLMA_60143	7.28458503	6.707137755	6.834269439	6.477735756	6.607303604	6.65303063	6.869042131	6.643675155	7.196217609	6.690943252	6.602441436	6.379114751
KMXK_0B07240	W0T8M4	KLMA_20708	7.093868722	7.124386988	7.275228424	7.101485246	7.07567059	7.172371499	7.221629815	7.061846949	7.326081811	7.055129122	7.051719774	6.827895835
KMXK_0A00690			7.015505942	7.116288097	6.79391099	7.11213175	7.209394331	7.211137856	7.072112996	7.244055561	7.461571335	7.159337176	7.125683226	7.20499317
KMXK_0C06570	W0TA95	KLMA_30658	6.853703789	6.621231644	6.924222862	NA	6.456941006	6.156240319	5.955854353	6.561878397	6.736105873	6.927292998	6.701729012	6.791996059
